gid,year,barren_ih,bdist3,capdist,excluded,forest_ih,gwno,water_ih
"59987","2010","0","21.79282","1658.589","0","0","160","0"
"59988","2010","0","2.1074","1642.302","0","0","160","0"
"59989","2010",,"23.65086","1626.905","0",,"160",
"60690","2010",,"0.9968966","1633.894",,,"155",
"60691","2010","0","2.819407","1624.529",,"0","155","0"
"60692","2010","36.09","0.2166868","1616.2",,"0","155","0"
"60693","2010","57.74","0.791741","1608.921",,"0","155","33.86"
"60694","2010","59.35","24.64398","1602.707",,"26.68","155","5.92"
"60695","2010","26.87","21.29205","1597.571",,"30.97","155","1.44"
"60696","2010","29.9","13.22714","1847.597","0","3.43","160","6.77"
"60697","2010","9.99","46.66323","1822.495","0","2.09","160","1.87"
"60698","2010","9.98","74.70231","1797.996","0","0","160","0.92"
"60699","2010","5.37","102.901","1774.128","0","0","160","0.18"
"60700","2010","10.32","135.4907","1750.915","0","0","160","0.05"
"60701","2010","0","170.1945","1728.385","0","0","160","0.14"
"60702","2010","5.37","186.8455","1706.566","0","0","160","0.19"
"60703","2010","0","158.2889","1685.486","0","0","160","0.06"
"60704","2010","8.24","131.511","1665.175","0","0","160","0.02"
"60705","2010","24.55","110.0183","1645.661","0","0","160","0.02"
"60706","2010","0","76.37416","1626.974","0","0","160","0.28"
"60707","2010","0","39.86363","1609.143","0","0","160","0.87"
"60708","2010","0","9.830736","1592.197","0","0","160","2.48"
"60709","2010","0","8.154449","1576.166","0","0","160","0"
"61411","2010",,"23.32245","1570.564",,,"155",
"61412","2010","86.88","4.140669","1561.87",,"0","155","0"
"61413","2010","79.85","24.92658","1554.27",,"0","155","6.56"
"61414","2010","70.61","47.62991","1547.78",,"13.51","155","5.18"
"61415","2010","21.38","37.49452","1542.414",,"22.24","155","2.51"
"61416","2010","0","16.76398","1538.185",,"14.46","155","10.39"
"61417","2010","13.5","9.586499","1781.178","0","0.09","160","9.66"
"61418","2010","18.78","46.43121","1755.879","0","0","160","0.86"
"61419","2010","5.37","83.94862","1731.209","0","0","160","0.08"
"61420","2010","2.68","121.6882","1707.2","0","0","160","0.1"
"61421","2010","14.38","159.285","1683.878","0","0","160","0.37"
"61422","2010","0","159.3462","1661.273","0","0","160","0.14"
"61423","2010","2.74","127.479","1639.418","1","0","160","0.06"
"61424","2010","10.96","98.20815","1618.341","0","0","160","0.2"
"61425","2010","0","73.26897","1598.076","0","0","160","0.02"
"61426","2010","0","43.73519","1578.653","0","0","160","0.13"
"61427","2010","0","23.20178","1560.105","0","0","160","5.09"
"61428","2010","0","17.65718","1542.464","0","0","160","16.42"
"61429","2010","0","0.6001787","1525.763","0","0","160","0"
"61896","2010","0","3.04735","866.6701","0","1.69","920","0"
"61897","2010",,"16.60087","841.4763","0",,"920",
"62129","2010",,"2.668008","1538.217",,,"155",
"62130","2010","99.56","11.14822","1526.919",,"0","155","0"
"62131","2010","44.27","8.963928","1516.718",,"0","155","46.28"
"62132","2010","55.35","4.316041","1507.635",,"0","155","37.08"
"62133","2010","81.38","18.85394","1499.691",,"0","155","16.03"
"62134","2010","79.77","48.4106","1492.906",,"9.34","155","3.78"
"62135","2010","14.02","62.34786","1487.294",,"44.15","155","20.09"
"62136","2010","13.47","24.8469","1482.87",,"19.69","155","12.06"
"62137","2010","7.95","0.4500737","1740.639","0","0.18","160","5.34"
"62138","2010","23.43","33.15298","1714.512","0","0","160","13.45"
"62139","2010","0","70.9052","1689.016","0","0","160","0.2"
"62140","2010","0","108.8641","1664.18","0","0","160","0.02"
"62141","2010","5.49","146.9607","1640.035","0","0.1","160","0.03"
"62142","2010","5.48","136.4912","1616.613","0","0","160","0.1"
"62143","2010","2.56","100.0855","1593.946","1","0","160","0.2"
"62144","2010","0","65.58057","1572.069","1","0","160","0"
"62145","2010","0","33.27964","1551.015","0","0","160","0.02"
"62146","2010","0","6.575153","1530.819","0","0","160","32.83"
"62147","2010",,"20.51805","1511.516","0",,"160",
"62356","2010",,"8.620533","2482.531",,,"560",
"62616","2010","0","0.6983509","826.7766","0","1.69","920","0"
"62617","2010","0","13.34433","800.0835","0","8.62","920","85.77"
"62618","2010",,"13.77114","774.5334","0",,"920",
"62619","2010",,"10.08268","750.2443","0",,"920",
"62620","2010",,"20.77166","727.3433","0",,"920",
"62850","2010",,"6.67348","1473.667",,,"155",
"62851","2010","71.13","14.35166","1463.004",,"0","155","18.28"
"62852","2010","70.41","0.05159147","1453.505",,"0","155","15.47"
"62853","2010","61.79","1.020364","1445.193",,"0","155","33.94"
"62854","2010","90.88","21.9688","1438.09",,"0","155","4.61"
"62855","2010","56.99","55.70755","1432.214",,"34.47","155","1.48"
"62856","2010","15.64","29.12126","1427.579",,"25.22","155","4.11"
"62857","2010","2.59","0.3116907","1424.199",,"9.66","155","28.49"
"62858","2010","0","37.9166","1673.953","1","1.02","160","8.12"
"62859","2010","0","72.69165","1647.601","1","0.05","160","0.01"
"62860","2010","0","109.0138","1621.91","1","0","160","0.04"
"62861","2010","0","146.5315","1596.91","0","0","160","0"
"62862","2010","9.73","126.1312","1572.637","0","0","160","0"
"62863","2010","0","87.66469","1549.125","1","0","160","0.03"
"62864","2010","8.17","49.37609","1526.41","0","0.05","160","0"
"62865","2010","0","11.49639","1504.529","0","0","160","16.75"
"62866","2010",,"26.23247","1483.519","0",,"160",
"63333","2010",,"32.07935","879.1677","0",,"920",
"63334","2010","0","3.227402","848.2108","0","42.77","920","0"
"63335","2010","0","1.711207","818.0498","0","51.19","920","0"
"63336","2010","0","0.428406","788.777","0","0","920","0"
"63337","2010","0","11.42508","760.496","0","0","920","14.51"
"63338","2010","0","34.68486","733.3229","0","0","920","0.02"
"63339","2010","0","44.13917","707.3864","0","0","920","0"
"63340","2010","0","15.871","682.8282","0","0","920","17.73"
"63341","2010",,"8.136246","659.8035","0",,"920",
"63570","2010",,"18.02551","1420.595",,,"155",
"63571","2010","99.34","4.10251","1409.437",,"0","155","0"
"63572","2010","98.91","5.352714","1399.491",,"0","155","0"
"63573","2010","50.36","3.971472","1390.784",,"0","155","42.81"
"63574","2010","91.48","6.906375","1383.339","0","0","155","6.75"
"63575","2010","75.16","32.22543","1377.178","0","0","155","2.87"
"63576","2010","0","35.70271","1372.317","0","38.58","155","2.83"
"63577","2010","0","2.697018","1368.771","0","18.34","155","1.07"
"63578","2010","0","34.05413","1634.259","1","8.45","160","0.06"
"63579","2010","0","63.2875","1607.026","1","0","160","0.07"
"63580","2010","0","95.68509","1580.449","1","0","160","0.04"
"63581","2010","2.64","130.6913","1554.563","1","0","160","0.03"
"63582","2010","0","131.5685","1529.405","1","0.08","160","4.61"
"63583","2010","6.13","94.64294","1505.01","0","0","160","9.87"
"63584","2010","0","58.5951","1481.419","0","0.41","160","0"
"63585","2010","0","25.19948","1458.67","0","2.74","160","2.34"
"63586","2010",,"8.759964","1436.805","0",,"160",
"64053","2010",,"18.81495","847.9627","0",,"920",
"64054","2010","0","2.090177","815.5334","0","68.79","920","0"
"64055","2010","0","20.94161","783.8337","0","48.45","920","6.56"
"64056","2010","0","47.59315","752.9568","0","50.82","920","3.08"
"64057","2010","0","65.86749","723.0095","0","47.84","920","0"
"64058","2010","0","78.9772","694.1132","0","0","920","0"
"64059","2010","0","83.15628","666.4058","0","0","920","0"
"64060","2010","0","51.41122","640.0427","0","0","920","1.8"
"64061","2010","0","25.00384","615.1978","0","0","920","5.73"
"64062","2010",,"4.387889","592.0633","0",,"920",
"64291","2010",,"18.63306","1356.033",,,"155",
"64292","2010","99.29","2.682886","1345.607",,"0","155","0"
"64293","2010","46.78","2.150378","1336.473",,"0","155","46.26"
"64294","2010","68.79","0.2291907","1328.66","0","0","155","28.07"
"64295","2010","69.12","18.32536","1322.191","0","0","155","8.56"
"64296","2010","0","41.31073","1317.085","0","57.62","155","0.32"
"64297","2010","0","27.50543","1313.359","0","28.84","155","0.63"
"64298","2010","0","5.392658","1595.497","1","12.51","160","0.52"
"64299","2010","0","43.48031","1567.354","1","1.57","160","0.16"
"64300","2010","0","82.50682","1539.863","1","0","160","0.11"
"64301","2010","5.12","121.6649","1513.059","1","0","160","0.02"
"64302","2010","2.75","153.4816","1486.98","1","0","160","15.01"
"64303","2010","2.76","119.2758","1461.667","1","0","160","10.44"
"64304","2010","10.34","83.64384","1437.159","0","0","160","0"
"64305","2010","20.11","52.27613","1413.501","1","0","160","0"
"64306","2010","0","19.27923","1390.736","0","0","160","8.64"
"64307","2010","0","5.18605","1368.909","0","0","160","0"
"64308","2010",,"25.44418","1348.067","0",,"160",
"64309","2010",,"23.57744","1328.257","0",,"160",
"64774","2010",,"9.313318","785.4211","0",,"920",
"64775","2010","0","4.250391","752.161","0","51.34","920","10.27"
"64776","2010","0","33.74855","719.6406","0","50.83","920","15.91"
"64777","2010","0","64.77256","687.9662","0","21.83","920","3.29"
"64778","2010","0","101.7189","657.2612","0","0","920","7.81"
"64779","2010","0","117.0739","627.669","0","0","920","0.9"
"64780","2010","0","88.39895","599.3558","0","0","920","0.4"
"64781","2010","0","50.46959","572.5123","0","0","920","0.01"
"64782","2010","0","12.74545","547.3558","0","6.09","920","21.41"
"64783","2010",,"23.83268","524.1304","0",,"920",
"65010","2010",,"10.64788","1315.074",,,"155",
"65011","2010","99.94","7.272913","1302.813",,"0","155","0"
"65012","2010","99.36","4.9266","1291.868",,"0","155","0"
"65013","2010","99.35","0.7291258","1282.274",,"0","155","0"
"65014","2010","99.71","2.874436","1274.062",,"0","155","0"
"65015","2010","50.65","0.9986256","1267.259",,"0","155","17.76"
"65016","2010","5.46","13.89008","1261.888",,"66.8","155","0.48"
"65017","2010","0","0.9398106","1257.967",,"0","155","5.4"
"65018","2010","0","1.340359","1557.734","1","17.32","160","2.23"
"65019","2010","0","35.70246","1528.657","1","1.54","160","0.05"
"65020","2010","0","72.00896","1500.222","1","1.58","160","0"
"65021","2010","2.58","110.4051","1472.468","1","0.59","160","0.09"
"65022","2010","18.17","149.3795","1445.434","1","0.96","160","0.02"
"65023","2010","25.62","147.89","1419.164","1","0","160","0.25"
"65024","2010","5.28","115.5304","1393.699","1","0","160","0.07"
"65025","2010","2.74","84.11855","1369.088","1","0","160","0.03"
"65026","2010","16.16","60.172","1345.377","0","0","160","0.21"
"65027","2010","0","41.43972","1322.614","0","0","160","0.14"
"65028","2010","0","24.41614","1300.852","0","0","160","0.88"
"65029","2010","0","3.237012","1280.142","0","0","160","22.51"
"65030","2010",,"27.25825","1260.535","0",,"160",
"65495","2010",,"14.67362","723.3648","0",,"920",
"65496","2010","0","12.87039","689.1905","0","40.78","920","0"
"65497","2010","0","42.36131","655.7567","0","29.95","920","4.31"
"65498","2010","19.72","68.99109","623.1839","0","4.68","920","0.32"
"65499","2010","0","91.02734","591.6156","0","0","920","8.64"
"65500","2010","0","106.3655","561.2226","0","0","920","0.06"
"65501","2010","0","72.55815","532.2075","0","0","920","2.94"
"65502","2010","0","36.37065","504.8089","0","0","920","0.02"
"65503","2010",,"2.829369","479.3053","0",,"920",
"65527","2010",,"18.64492","765.975",,,"920",
"65528","2010",,"23.57657","803.086",,,"920",
"65731","2010",,"28.40499","1249.798",,,"155",
"65732","2010","99.27","11.12727","1238.293",,"0","155","0"
"65733","2010","99.25","4.826723","1228.2",,"0","155","0"
"65734","2010","99.5","3.627436","1219.555","0","0","155","0"
"65735","2010","58.24","16.04141","1212.389","0","0","155","10.85"
"65736","2010","10.75","31.86879","1206.728",,"0","155","2.21"
"65737","2010","0","3.587949","1202.595",,"44.89","155","1.65"
"65738","2010","0","18.7797","1521.045","1","14.76","160","0.56"
"65739","2010","0","39.72192","1491.008","1","9","160","0.07"
"65740","2010","0","75.40748","1461.603","1","2.42","160","0.02"
"65741","2010","0","112.8035","1432.867","1","0","160","0.05"
"65742","2010","0","151.4481","1404.844","1","0.05","160","0.05"
"65743","2010","7.81","180.405","1377.579","1","0","160","0.03"
"65744","2010","0","151.9423","1351.116","1","0.13","160","0.07"
"65745","2010","2.69","128.3479","1325.507","0","0","160","0.12"
"65746","2010","5.79","109.4038","1300.801","0","0","160","0.17"
"65747","2010","0","91.26653","1277.052","0","0","160","0.02"
"65748","2010","0","65.63471","1254.316","0","0","160","0.53"
"65749","2010","0","35.58003","1232.649","0","0","160","0"
"65750","2010","0","2.789571","1212.108","0","0","160","53.77"
"66216","2010",,"23.36219","662.0007","0",,"920",
"66217","2010","0","4.61082","626.8167","0","39.77","920","30.65"
"66218","2010","0","26.52022","592.3591","0","42.4","920","0.6"
"66219","2010","0","43.48947","558.7638","0","26.88","920","7.79"
"66220","2010","0","69.76303","526.1973","0","0","920","2.73"
"66221","2010","0","82.34899","494.8639","0","0","920","7.86"
"66222","2010","0","44.22642","465.0141","0","0","920","0.06"
"66223","2010","0","8.944284","436.9534","0","0","920","0"
"66224","2010",,"16.06032","411.0493","0",,"920",
"66247","2010",,"2.334144","746.5734",,,"920",
"66248","2010",,"2.184693","784.9109",,,"920",
"66451","2010",,"11.59406","1197.016",,,"155",
"66452","2010",,"11.04891","1184.903",,,"155",
"66453","2010",,"7.677534","1174.268",,,"155",
"66454","2010",,"15.50882","1165.151","0",,"155",
"66455","2010","37.54","8.109172","1157.589","0","0","155","8.05"
"66456","2010","2.73","35.63689","1151.612",,"0","155","0.61"
"66457","2010","0","3.585417","1147.245",,"50.83","155","5.65"
"66458","2010","0","36.69613","1485.508","1","18.65","160","1.79"
"66459","2010","0","74.59924","1454.49","1","5.8","160","0.11"
"66460","2010","0","106.7735","1424.087","1","0","160","0.05"
"66461","2010","2.74","137.2887","1394.34","1","0","160","0.04"
"66462","2010","0","171.758","1365.295","1","0","160","0.02"
"66463","2010","0","207.9165","1336.997","1","0","160","0.06"
"66464","2010","2.64","196.6754","1309.495","1","0","160","0.27"
"66465","2010","0","177.4796","1282.842","0","0","160","0.06"
"66466","2010","0","154.2094","1257.092","0","0","160","0.15"
"66467","2010","0","113.9449","1232.304","1","0","160","1.04"
"66468","2010","0","73.69654","1208.536","1","0","160","0.77"
"66469","2010","0","33.47924","1185.852","0","0","160","0"
"66470","2010","0","6.561306","1164.314","0","0","160","59.03"
"66893","2010",,"24.20525","973.8334","0",,"900",
"66894","2010",,"13.17954","963.523","0",,"900",
"66895","2010",,"26.6371","955.0273","0",,"900",
"66938","2010",,"24.12212","565.3177","0",,"920",
"66939","2010","0","1.704631","529.7081","0","32.26","920","43.98"
"66940","2010","0","17.83593","494.9383","0","35","920","7.24"
"66941","2010","32.35","46.34804","461.1995","0","0","920","3.48"
"66942","2010","0","73.50961","428.7366","0","0","920","3.91"
"66943","2010","0","52.25571","397.8632","0","0","920","0.21"
"66944","2010","0","32.91078","368.9799","0","8.77","920","0.39"
"66945","2010","0","11.31941","342.5912","0","0","920","26.61"
"66946","2010","0","6.927232","319.3176","0","0","920","47.55"
"66947","2010",,"10.82173","299.8858","0",,"920",
"67172","2010","97.82","7.397512","1131.724","1","0","155","0"
"67173","2010","99.24","2.131067","1120.498","1","0","155","0"
"67174","2010",,"15.41265","1110.865","1",,"155",
"67175","2010","7.95","13.39759","1102.869","0","0","155","16.84"
"67176","2010","5.29","22.68704","1096.544","0","63.12","155","6.08"
"67177","2010","0","1.208418","1483.786","1","47.27","160","4.02"
"67178","2010","0","39.34967","1451.208","1","35.89","160","0.73"
"67179","2010","0","79.90044","1419.188","1","4.78","160","0.01"
"67180","2010","2.65","120.4733","1387.764","1","0","160","0.52"
"67181","2010","0","161.0558","1356.979","1","0","160","0.04"
"67182","2010","0","201.6411","1326.879","1","0","160","0"
"67183","2010","0","235.3972","1297.511","1","0","160","0"
"67184","2010","0","240.9595","1268.929","1","0","160","0.11"
"67185","2010","0","201.38","1241.187","0","0","160","0.02"
"67186","2010","0","162.2349","1214.343","0","0","160","0.07"
"67187","2010","0","123.9385","1188.46","0","0","160","0.02"
"67188","2010","0","87.56494","1163.602","0","0","160","0"
"67189","2010","0","53.66529","1139.836","0","0","160","0"
"67190","2010","0","18.83569","1117.235","0","0","160","7.09"
"67191","2010","0","10.47133","1095.869","0","0","160","0"
"67192","2010",,"25.47888","1075.814","0",,"160",
"67612","2010",,"3.928219","933.4581","0",,"900",
"67613","2010","0","7.249431","920.6021","0","0","900","6.73"
"67614","2010","0","18.52307","909.6022","0","46.93","900","2.57"
"67615","2010","0","0.3395283","900.5268","0","0","900","0"
"67616","2010",,"2.716443","893.4349","0",,"900",
"67617","2010",,"20.8188","888.374","0",,"900",
"67660","2010",,"19.69697","468.1989","0",,"920",
"67661","2010","2.97","8.124318","432.0734","0","25.18","920","33.57"
"67662","2010","5.48","31.86528","396.9398","0","23.39","920","0.83"
"67663","2010","0","53.64967","363.0876","0","0","920","1.18"
"67664","2010","0","76.60175","330.9116","0","11.39","920","1.04"
"67665","2010","0","40.8764","300.9512","0","18.35","920","0"
"67666","2010","0","0.6528531","273.9355","0","0","920","41.27"
"67667","2010",,"24.29384","250.8188","0",,"920",
"67892","2010",,"7.413557","1078.787","1",,"155",
"67893","2010","71.1","7.861473","1066.912","1","0","155","23.61"
"67894","2010",,"21.26053","1056.713","1",,"155",
"67895","2010","0","9.091944","1048.239","0","0","155","39.61"
"67896","2010","5.4","11.58595","1041.532","0","0","155","1.73"
"67897","2010","0","29.26733","1451.807","1","51.54","160","6.96"
"67898","2010","0","61.94286","1418.234","1","18.3","160","0.21"
"67899","2010","0","93.59824","1385.195","1","0.98","160","0"
"67900","2010","7.66","130.432","1352.729","1","0","160","0"
"67901","2010","0","169.0923","1320.881","1","0","160","0"
"67902","2010","0","208.5651","1289.696","1","0","160","0.17"
"67903","2010","0","248.4623","1259.225","1","0.37","160","0.01"
"67904","2010","0","258.2388","1229.523","1","0","160","0.42"
"67905","2010","0","221.442","1200.646","0","0","160","0.2"
"67906","2010","0","182.6838","1172.658","0","0","160","0"
"67907","2010","0","141.7496","1145.623","0","0","160","0.77"
"67908","2010","0","100.8145","1119.613","0","0","160","0.81"
"67909","2010","0","59.87931","1094.7","0","0","160","0.5"
"67910","2010","0","18.95024","1070.963","0","0","160","1.06"
"67911","2010","0","11.14205","1048.481","0","0","160","61.79"
"67912","2010","0","0.05495885","1027.338","0","0","160","58.42"
"67913","2010","0","8.66658","1007.618","0","0","160","0"
"68331","2010","0","10.90368","897.0027","0","0","900","77.39"
"68332","2010","0","27.77866","881.3975","0","32.63","900","1.47"
"68333","2010","0","58.83846","867.6642","0","45.55","900","20.61"
"68334","2010","0","44.82231","855.8931","0","53","900","0.37"
"68335","2010","0","12.07386","846.1667","0","30.71","900","7.42"
"68336","2010","0","11.15454","838.5565","0","28.59","900","30.66"
"68337","2010",,"11.53039","833.1204","0",,"900",
"68382","2010",,"13.27747","370.7762","0",,"920",
"68383","2010","0","18.86521","333.9747","0","58.05","920","10.12"
"68384","2010","0","53.39048","298.3773","0","50.81","920","0.35"
"68385","2010","0","65.04874","264.4724","0","34.15","920","0.69"
"68386","2010","0","41.53075","233.0011","0","21.31","920","0"
"68387","2010","0","12.20027","205.0883","0","13.58","920","23.88"
"68388","2010",,"25.3358","182.3765","0",,"920",
"68612","2010",,"6.119098","1026.126","1",,"155",
"68613","2010","84.29","13.86218","1013.541","1","0","155","6.39"
"68614","2010","10.65","9.840692","1002.718","1","0","155","82.92"
"68615","2010",,"2.819483","993.7156","0",,"155",
"68616","2010","27.25","10.62651","986.5847","0","46.72","155","8.71"
"68617","2010","2.63","12.96315","1421.258","1","52.08","160","4.57"
"68618","2010","0","42.97078","1386.68","1","19.36","160","0.88"
"68619","2010","0","82.50201","1352.609","1","4.56","160","0"
"68620","2010","9.85","123.2072","1319.085","1","0","160","0.01"
"68621","2010","0","164.2148","1286.151","1","0","160","0.01"
"68622","2010","0","205.3427","1253.856","0","0.62","160","0"
"68623","2010","0","246.5296","1222.25","0","4.96","160","0.02"
"68624","2010","0","264.1459","1191.39","1","3.95","160","0.04"
"68625","2010","0","223.1139","1161.336","0","0","160","0.01"
"68626","2010","0","182.2211","1132.153","0","0","160","0.19"
"68627","2010","0","141.59","1103.911","0","0","160","0.22"
"68628","2010","0","101.5376","1076.686","0","0","160","0.33"
"68629","2010","0","62.78064","1050.556","0","0","160","0.75"
"68630","2010","0","26.09391","1025.607","0","0","160","1.93"
"68631","2010","0","2.607001","1001.927","0","0","160","44.9"
"68632","2010",,"1.297539","979.6094","0",,"160",
"68633","2010","0","7.370397","958.75","0","0","160","0"
"69051","2010","0","1.316967","846.4731","0","0","900","59.69"
"69052","2010","0","19.81381","829.7906","0","56.6","900","3.35"
"69053","2010","0","58.63858","815.0758","0","0","900","4"
"69054","2010","0","81.02715","802.4374","0","37.06","900","3.95"
"69055","2010","0","65.74014","791.975","0","25.05","900","3.98"
"69056","2010","0","24.89872","783.7763","0","37.1","900","1.08"
"69057","2010","0","1.980905","777.913","0","1.47","900","0"
"69103","2010","0","5.426053","312.1104","0","34.15","920","58.02"
"69104","2010","0","35.51578","273.3571","0","75.75","920","0.22"
"69105","2010","0","72.31308","235.5613","0","66.31","920","0.11"
"69106","2010","0","71.37185","199.2705","0","17.48","920","0.19"
"69107","2010","0","36.38829","165.4792","0","7.66","920","0.02"
"69108","2010","0","6.401289","136.0643","0","17.47","920","39.17"
"69109","2010",,"25.96616","114.4524","0",,"920",
"69332","2010",,"17.15998","973.7882","1",,"155",
"69333","2010","38.84","0.4386529","960.4174","1","0","155","49.68"
"69334","2010","41.39","4.23652","948.9034","1","0","155","49.46"
"69335","2010","0","3.960013","939.3148","0","0","155","52.31"
"69336","2010","2.7","13.64652","931.7114","0","77.45","155","7.16"
"69337","2010","0","8.284966","1392.231","0","66.2","160","1.52"
"69338","2010","1.93","46.3578","1356.645","0","38.85","160","0.01"
"69339","2010","0","86.71927","1321.534","0","5.1","160","0.02"
"69340","2010","0","126.8125","1286.94","0","0","160","0"
"69341","2010","0","167.3534","1252.904","0","0.64","160","0"
"69342","2010","0","208.2689","1219.476","0","2.62","160","0"
"69343","2010","0","249.3737","1186.708","0","4.95","160","0.38"
"69344","2010","0","264.2538","1154.657","0","5.63","160","0.28"
"69345","2010","0","222.928","1123.384","0","0","160","0.44"
"69346","2010","0","181.6861","1092.959","1","0","160","0.1"
"69347","2010","0","140.604","1063.455","0","0","160","0.05"
"69348","2010","0","99.79884","1034.951","1","0","160","0.03"
"69349","2010","0","59.64396","1007.533","1","0","160","0.46"
"69350","2010","0","19.40841","981.2928","1","0","160","6.17"
"69351","2010",,"20.41686","956.3286","0",,"160",
"69770","2010",,"17.28024","816.4261","0",,"900",
"69771","2010","0","18.93917","796.6112","0","58.09","900","11.36"
"69772","2010","0","51.37051","778.7265","0","70.5","900","1.94"
"69773","2010","0","64.98733","762.9083","0","52.35","900","2.1"
"69774","2010","0","64.04649","749.288","0","55.06","900","9.19"
"69775","2010","0","69.66379","737.9877","0","38.77","900","0.05"
"69776","2010","0","42.87919","729.1156","0","55.06","900","0.03"
"69777","2010","0","2.701066","722.7615","0","47.82","900","0"
"69823","2010",,"20.80442","299.0859","0",,"920",
"69824","2010","0","3.176732","258.0426","0","50.6","920","0"
"69825","2010","0","32.98521","217.2569","0","70.66","920","0.04"
"69826","2010","0","56.85476","176.9087","0","64.86","920","1.51"
"69827","2010","0","48.6729","137.3859","0","41.26","920","0.03"
"69828","2010","0","36.36743","99.67744","0","27.86","920","0"
"69829","2010","0","3.042161","66.92612","0","5.96","920","0"
"69831","2010",,"14.42859","63.36533","0",,"920",
"69832","2010",,"32.72913","94.90903","0",,"920",
"70053","2010","59.55","11.5326","907.5856","0","4.86","155","25.4"
"70054","2010","57.68","33.67458","895.3027","0","9.31","155","0.65"
"70055","2010","4.99","28.91208","885.0589","0","53.93","155","37.85"
"70056","2010","0","21.24139","876.9259","0","0","155","10.33"
"70057","2010","0","9.382671","1364.823","0","66.53","160","7.32"
"70058","2010","0","51.14798","1328.23","0","23.07","160","9.46"
"70059","2010","0","92.9332","1292.079","0","13.89","160","0.01"
"70060","2010","0","134.7362","1256.408","0","4.23","160","0.01"
"70061","2010","0","176.5555","1221.26","0","0.1","160","0.07"
"70062","2010","2.7","218.3898","1186.684","0","0","160","1.69"
"70063","2010","0","260.2377","1152.731","0","0","160","0.38"
"70064","2010","0","259.2652","1119.46","0","0","160","0.52"
"70065","2010","0","217.4293","1086.933","0","0","160","0.41"
"70066","2010","0","175.6461","1055.222","1","0","160","0.18"
"70067","2010","0","133.9689","1024.402","1","0","160","0"
"70068","2010","0","92.53773","994.5577","1","0","160","0.09"
"70069","2010","0","51.31787","965.78","1","0","160","0.2"
"70070","2010","0","10.17203","938.168","1","0","160","22.77"
"70072","2010",,"26.92733","886.8757","0",,"160",
"70073","2010",,"9.393183","863.4305","0",,"160",
"70074","2010",,"9.852395","841.6197","0",,"160",
"70075","2010",,"21.21657","821.5742","0",,"160",
"70490","2010","0","3.683588","768.7844","0","40.71","900","0"
"70491","2010","0","42.20646","747.5496","0","70.1","900","0.03"
"70492","2010","0","25.18585","728.3181","0","58.39","900","4.61"
"70493","2010","0","9.716868","711.253","0","42.17","900","29.65"
"70494","2010","0","12.21201","696.514","0","42.12","900","20.25"
"70495","2010","0","27.36802","684.2518","0","53.88","900","1.32"
"70496","2010","0","36.68903","674.6021","0","74.55","900","0.06"
"70497","2010","0","3.595605","667.6782","0","55.5","900","0"
"70544","2010",,"30.35302","254.1913","0",,"920",
"70545","2010","0","11.09987","212.3164","0","64.75","920","16.01"
"70546","2010","0","26.60649","170.4456","0","66.04","920","0.18"
"70547","2010","0","3.17594","128.5851","0","31.09","920","43.56"
"70548","2010","0","2.459969","86.75193","0","57.13","920","19.46"
"70549","2010","0","0.3909714","45.02594","0","35.61","920","0"
"70550","2010","0","2.415954","6.214468","0","0.61","920","0"
"70551","2010","0","19.9022","39.49451","0","0","920","12.5"
"70552","2010","0","11.90835","81.1842","0","0","920","24.7"
"70553","2010",,"19.15131","123.0107","0",,"920",
"70773","2010","36.86","11.38477","855.0981","0","23.75","155","35.16"
"70774","2010","4.68","49.21954","841.9553","1","52.87","155","0"
"70775","2010","0","67.60942","830.9751","1","68.35","155","7.57"
"70776","2010","0","25.45678","822.2446","1","78.34","155","11.02"
"70777","2010","0","14.43156","1339.133","0","57.08","160","14.58"
"70778","2010","0","52.50632","1301.542","0","41.63","160","4.66"
"70779","2010","0","89.24808","1264.355","0","14.96","160","3.15"
"70780","2010","0","128.3596","1227.609","0","0.14","160","2.27"
"70781","2010","0","168.5729","1191.345","0","0","160","0"
"70782","2010","0","209.6302","1155.612","0","0","160","0.06"
"70783","2010","0","251.1169","1120.46","0","0","160","0.05"
"70784","2010","0","260.2201","1085.948","0","0","160","0.09"
"70785","2010","0","218.3413","1052.138","0","0","160","0.21"
"70786","2010","0","176.5871","1019.102","0","0","160","0.69"
"70787","2010","0","135.0239","986.9192","1","0","160","0.06"
"70788","2010","0","93.57218","955.676","1","0","160","0.56"
"70789","2010","0","53.01027","925.4687","1","0","160","2.3"
"70790","2010","0","14.52754","896.403","1","0","160","11.19"
"70791","2010","0","1.584385","868.5944","0","0","160","38.61"
"70792","2010","0","23.01705","842.1682","0","0","160","6.89"
"70793","2010","0","39.24613","817.2594","0","0","160","0.3"
"70794","2010","0","45.6727","794.0115","0","0","160","0.63"
"70795","2010","0","29.19696","772.5752","0","0","160","3.85"
"70796","2010","0","1.211922","753.1058","0","0","160","61.8"
"71210","2010","0","1.446394","722.2689","0","42.06","900","0"
"71211","2010","0","6.124743","699.4557","0","45.17","900","0"
"71212","2010",,"22.69633","678.7105","0",,"900",
"71214","2010",,"32.13358","644.2063","0",,"900",
"71215","2010",,"26.46761","630.8305","0",,"900",
"71216","2010",,"10.9922","620.2732","0",,"900",
"71217","2010","0","10.28315","612.6804","0","17.27","900","0"
"71265","2010","0","2.872052","221.6317","0","39.67","920","0"
