gid,year,excluded,gcp_mer,gwno,pop_gpw_sum,urban_ih
"232729","2014",,,"20",,
"232730","2014",,,"20",,
"232731","2014",,,"20",,
"232732","2014",,,"20",,
"232733","2014",,,"20",,
"232734","2014",,,"20",,
"232740","2014",,,"20",,
"232741","2014",,,"20",,
"232742","2014",,,"20",,
"232743","2014",,,"20",,
"232744","2014",,,"20",,
"232745","2014",,,"20",,
"232746","2014",,,"20",,
"232747","2014",,,"20",,
"232748","2014",,,"20",,
"232749","2014",,,"20",,
"232750","2014",,,"20",,
"232751","2014",,,"20",,
"232752","2014",,,"20",,
"232753","2014",,,"20",,
"232754","2014",,,"20",,
"232755","2014",,,"20",,
"232756","2014",,,"20",,
"232757","2014",,,"20",,
"232758","2014",,,"20",,
"232759","2014",,,"20",,
"232760","2014",,,"20",,
"232761","2014",,,"20",,
"232762","2014",,,"20",,
"232763","2014",,,"20",,
"232764","2014",,,"20",,
"232765","2014",,,"20",,
"232766","2014",,,"20",,
"232767","2014",,,"20",,
"232768","2014",,,"20",,
"232769","2014",,,"20",,
"232770","2014",,,"20",,
"232771","2014",,,"20",,
"232772","2014",,,"20",,
"232773","2014",,,"20",,
"232774","2014",,,"20",,
"232775","2014",,,"20",,
"232776","2014",,,"20",,
"232777","2014",,,"20",,
"233023","2014",,,"365",,
"233024","2014",,,"365",,
"233025","2014",,,"365",,
"233026","2014",,,"365",,
"233027","2014",,,"365",,
"233028","2014",,,"365",,
"233029","2014",,,"365",,
"233030","2014",,,"365",,
"233031","2014",,,"365",,
"233032","2014",,,"365",,
"233056","2014",,,"365",,
"233057","2014",,,"365",,
"233058","2014",,,"365",,
"233059","2014",,,"365",,
"233060","2014",,,"365",,
"233061","2014",,,"365",,
"233062","2014",,,"365",,
"233063","2014",,,"365",,
"233064","2014",,,"365",,
"233065","2014",,,"365",,
"233066","2014",,,"365",,
"233067","2014",,,"365",,
"233068","2014",,,"365",,
"233069","2014",,,"365",,
"233070","2014",,,"365",,
"233071","2014",,,"365",,
"233073","2014",,,"365",,
"233074","2014",,,"365",,
"233075","2014",,,"365",,
"233076","2014",,,"365",,
"233077","2014",,,"365",,
"233078","2014",,,"365",,
"233079","2014",,,"365",,
"233080","2014",,,"365",,
"233081","2014",,,"365",,
"233082","2014",,,"365",,
"233083","2014",,,"365",,
"233084","2014",,,"365",,
"233085","2014",,,"365",,
"233086","2014",,,"365",,
"233087","2014",,,"365",,
"233088","2014",,,"365",,
"233089","2014",,,"365",,
"233090","2014",,,"365",,
"233091","2014",,,"365",,
"233092","2014",,,"365",,
"233093","2014",,,"365",,
"233094","2014",,,"365",,
"233095","2014",,,"365",,
"233096","2014",,,"365",,
"233097","2014",,,"365",,
"233098","2014",,,"365",,
"233099","2014",,,"365",,
"233100","2014",,,"365",,
"233101","2014",,,"365",,
"233102","2014",,,"365",,
"233103","2014",,,"365",,
"233104","2014",,,"365",,
"233105","2014",,,"365",,
"233106","2014",,,"365",,
"233107","2014",,,"365",,
"233108","2014",,,"365",,
"233109","2014",,,"365",,
"233110","2014",,,"365",,
"233111","2014",,,"365",,
"233112","2014",,,"365",,
"233113","2014",,,"365",,
"233114","2014",,,"365",,
"233115","2014",,,"365",,
"233116","2014",,,"365",,
"233117","2014",,,"365",,
"233118","2014",,,"365",,
"233119","2014",,,"365",,
"233120","2014",,,"365",,
"233121","2014",,,"365",,
"233122","2014",,,"365",,
"233123","2014",,,"365",,
"233124","2014",,,"365",,
"233125","2014",,,"365",,
"233126","2014",,,"365",,
"233127","2014",,,"365",,
"233128","2014",,,"365",,
"233129","2014",,,"365",,
"233130","2014",,,"365",,
"233131","2014",,,"365",,
"233132","2014",,,"365",,
"233133","2014",,,"365",,
"233134","2014",,,"365",,
"233135","2014",,,"365",,
"233136","2014",,,"365",,
"233137","2014",,,"365",,
"233138","2014",,,"365",,
"233139","2014",,,"365",,
"233140","2014",,,"365",,
"233141","2014",,,"365",,
"233142","2014",,,"365",,
"233143","2014",,,"365",,
"233144","2014",,,"365",,
"233145","2014",,,"365",,
"233146","2014",,,"365",,
"233147","2014",,,"365",,
"233148","2014",,,"365",,
"233149","2014",,,"365",,
"233150","2014",,,"365",,
"233151","2014",,,"365",,
"233152","2014",,,"365",,
"233153","2014",,,"365",,
"233154","2014",,,"365",,
"233155","2014",,,"365",,
"233156","2014",,,"365",,
"233157","2014",,,"365",,
"233158","2014",,,"365",,
"233159","2014",,,"365",,
"233160","2014",,,"365",,
"233161","2014",,,"365",,
"233162","2014",,,"365",,
"233163","2014",,,"365",,
"233164","2014",,,"365",,
"233165","2014",,,"365",,
"233166","2014",,,"365",,
"233167","2014",,,"365",,
"233168","2014",,,"365",,
"233169","2014",,,"365",,
"233170","2014",,,"365",,
"233171","2014",,,"365",,
"233172","2014",,,"365",,
"233173","2014",,,"365",,
"233174","2014",,,"365",,
"233175","2014",,,"365",,
"233176","2014",,,"365",,
"233177","2014",,,"365",,
"233178","2014",,,"365",,
"233179","2014",,,"365",,
"233180","2014",,,"365",,
"233185","2014",,,"365",,
"233186","2014",,,"365",,
"233187","2014",,,"365",,
"233190","2014",,,"365",,
"233191","2014",,,"365",,
"233192","2014",,,"365",,
"233193","2014",,,"365",,
"233194","2014",,,"365",,
"233195","2014",,,"365",,
"233196","2014",,,"365",,
"233197","2014",,,"365",,
"233198","2014",,,"365",,
"233199","2014",,,"365",,
"233200","2014",,,"365",,
"233201","2014",,,"365",,
"233202","2014",,,"365",,
"233203","2014",,,"365",,
"233204","2014",,,"365",,
"233205","2014",,,"365",,
"233206","2014",,,"365",,
"233207","2014",,,"365",,
"233208","2014",,,"365",,
"233209","2014",,,"365",,
"233210","2014",,,"365",,
"233211","2014",,,"365",,
"233212","2014",,,"365",,
"233213","2014",,,"365",,
"233214","2014",,,"365",,
"233215","2014",,,"365",,
"233216","2014",,,"365",,
"233217","2014",,,"365",,
"233218","2014",,,"365",,
"233219","2014",,,"365",,
"233220","2014",,,"365",,
"233221","2014",,,"365",,
"233222","2014",,,"365",,
"233280","2014",,,"365",,
"233389","2014",,,"20",,
"233390","2014",,,"20",,
"233391","2014",,,"20",,
"233392","2014",,,"20",,
"233393","2014",,,"20",,
"233394","2014",,,"20",,
"233395","2014",,,"20",,
"233396","2014",,,"20",,
"233397","2014",,,"20",,
"233398","2014",,,"20",,
"233399","2014",,,"20",,
"233400","2014",,,"20",,
"233401","2014",,,"20",,
"233402","2014",,,"20",,
"233403","2014",,,"20",,
"233404","2014",,,"20",,
"233405","2014",,,"20",,
"233406","2014",,,"20",,
"233407","2014",,,"20",,
"233408","2014",,,"20",,
"233409","2014",,,"20",,
"233410","2014",,,"20",,
"233411","2014",,,"20",,
"233412","2014",,,"20",,
"233413","2014",,,"20",,
"233414","2014",,,"20",,
"233415","2014",,,"20",,
"233416","2014",,,"20",,
"233417","2014",,,"20",,
"233418","2014",,,"20",,
"233419","2014",,,"20",,
"233420","2014",,,"20",,
"233421","2014",,,"20",,
"233422","2014",,,"20",,
"233423","2014",,,"20",,
"233424","2014",,,"20",,
"233425","2014",,,"20",,
"233426","2014",,,"20",,
"233427","2014",,,"20",,
"233428","2014",,,"20",,
"233429","2014",,,"20",,
"233430","2014",,,"20",,
"233431","2014",,,"20",,
"233436","2014",,,"20",,
"233437","2014",,,"20",,
"233438","2014",,,"20",,
"233439","2014",,,"20",,
"233440","2014",,,"20",,
"233441","2014",,,"20",,
"233442","2014",,,"20",,
"233443","2014",,,"20",,
"233444","2014",,,"20",,
"233445","2014",,,"20",,
"233446","2014",,,"20",,
"233447","2014",,,"20",,
"233448","2014",,,"20",,
"233450","2014",,,"20",,
"233451","2014",,,"20",,
"233452","2014",,,"20",,
"233453","2014",,,"20",,
"233454","2014",,,"20",,
"233460","2014",,,"20",,
"233461","2014",,,"20",,
"233462","2014",,,"20",,
"233463","2014",,,"20",,
"233464","2014",,,"20",,
"233465","2014",,,"20",,
"233466","2014",,,"20",,
"233467","2014",,,"20",,
"233468","2014",,,"20",,
"233469","2014",,,"20",,
"233470","2014",,,"20",,
"233471","2014",,,"20",,
"233472","2014",,,"20",,
"233473","2014",,,"20",,
"233474","2014",,,"20",,
"233475","2014",,,"20",,
"233476","2014",,,"20",,
"233477","2014",,,"20",,
"233478","2014",,,"20",,
"233479","2014",,,"20",,
"233480","2014",,,"20",,
"233481","2014",,,"20",,
"233482","2014",,,"20",,
"233483","2014",,,"20",,
"233484","2014",,,"20",,
"233485","2014",,,"20",,
"233486","2014",,,"20",,
"233487","2014",,,"20",,
"233488","2014",,,"20",,
"233489","2014",,,"20",,
"233490","2014",,,"20",,
"233491","2014",,,"20",,
"233492","2014",,,"20",,
"233743","2014",,,"365",,
"233744","2014",,,"365",,
"233745","2014",,,"365",,
"233746","2014",,,"365",,
"233747","2014",,,"365",,
"233748","2014",,,"365",,
"233749","2014",,,"365",,
"233750","2014",,,"365",,
"233751","2014",,,"365",,
"233752","2014",,,"365",,
"233778","2014",,,"365",,
"233779","2014",,,"365",,
"233780","2014",,,"365",,
"233781","2014",,,"365",,
"233782","2014",,,"365",,
"233783","2014",,,"365",,
"233784","2014",,,"365",,
"233785","2014",,,"365",,
"233786","2014",,,"365",,
"233790","2014",,,"365",,
"233791","2014",,,"365",,
"233792","2014",,,"365",,
"233793","2014",,,"365",,
"233794","2014",,,"365",,
"233795","2014",,,"365",,
"233796","2014",,,"365",,
"233797","2014",,,"365",,
"233798","2014",,,"365",,
"233799","2014",,,"365",,
"233800","2014",,,"365",,
"233801","2014",,,"365",,
"233802","2014",,,"365",,
"233803","2014",,,"365",,
"233804","2014",,,"365",,
"233805","2014",,,"365",,
"233806","2014",,,"365",,
"233807","2014",,,"365",,
"233808","2014",,,"365",,
"233809","2014",,,"365",,
"233810","2014",,,"365",,
"233811","2014",,,"365",,
"233812","2014",,,"365",,
"233813","2014",,,"365",,
"233814","2014",,,"365",,
"233815","2014",,,"365",,
"233816","2014",,,"365",,
"233817","2014",,,"365",,
"233818","2014",,,"365",,
"233819","2014",,,"365",,
"233820","2014",,,"365",,
"233821","2014",,,"365",,
"233822","2014",,,"365",,
"233823","2014",,,"365",,
"233824","2014",,,"365",,
"233825","2014",,,"365",,
"233826","2014",,,"365",,
"233827","2014",,,"365",,
"233828","2014",,,"365",,
"233829","2014",,,"365",,
"233830","2014",,,"365",,
"233831","2014",,,"365",,
"233832","2014",,,"365",,
"233833","2014",,,"365",,
"233834","2014",,,"365",,
"233835","2014",,,"365",,
"233836","2014",,,"365",,
"233837","2014",,,"365",,
"233838","2014",,,"365",,
"233839","2014",,,"365",,
"233840","2014",,,"365",,
"233841","2014",,,"365",,
"233842","2014",,,"365",,
"233843","2014",,,"365",,
"233844","2014",,,"365",,
"233845","2014",,,"365",,
"233846","2014",,,"365",,
"233847","2014",,,"365",,
"233848","2014",,,"365",,
"233849","2014",,,"365",,
"233850","2014",,,"365",,
"233851","2014",,,"365",,
"233852","2014",,,"365",,
"233853","2014",,,"365",,
"233854","2014",,,"365",,
"233855","2014",,,"365",,
"233856","2014",,,"365",,
"233857","2014",,,"365",,
"233858","2014",,,"365",,
"233859","2014",,,"365",,
"233860","2014",,,"365",,
"233861","2014",,,"365",,
"233862","2014",,,"365",,
"233863","2014",,,"365",,
"233864","2014",,,"365",,
"233865","2014",,,"365",,
"233866","2014",,,"365",,
"233867","2014",,,"365",,
"233868","2014",,,"365",,
"233869","2014",,,"365",,
"233870","2014",,,"365",,
"233871","2014",,,"365",,
"233872","2014",,,"365",,
"233873","2014",,,"365",,
"233874","2014",,,"365",,
"233875","2014",,,"365",,
"233876","2014",,,"365",,
"233877","2014",,,"365",,
"233878","2014",,,"365",,
"233879","2014",,,"365",,
"233880","2014",,,"365",,
"233881","2014",,,"365",,
"233882","2014",,,"365",,
"233883","2014",,,"365",,
"233884","2014",,,"365",,
"233885","2014",,,"365",,
"233886","2014",,,"365",,
"233887","2014",,,"365",,
"233888","2014",,,"365",,
"233889","2014",,,"365",,
"233890","2014",,,"365",,
"233891","2014",,,"365",,
"233892","2014",,,"365",,
"233893","2014",,,"365",,
"233894","2014",,,"365",,
"233895","2014",,,"365",,
"233896","2014",,,"365",,
"233897","2014",,,"365",,
"233898","2014",,,"365",,
"233899","2014",,,"365",,
"233900","2014",,,"365",,
"233919","2014",,,"365",,
"233920","2014",,,"365",,
"233921","2014",,,"365",,
"233922","2014",,,"365",,
"233923","2014",,,"365",,
"233924","2014",,,"365",,
"233925","2014",,,"365",,
"233926","2014",,,"365",,
"233927","2014",,,"365",,
"233928","2014",,,"365",,
"233929","2014",,,"365",,
"233930","2014",,,"365",,
"233931","2014",,,"365",,
"233932","2014",,,"365",,
"233933","2014",,,"365",,
"233934","2014",,,"365",,
"233935","2014",,,"365",,
"233936","2014",,,"365",,
"233937","2014",,,"365",,
"233938","2014",,,"365",,
"233939","2014",,,"365",,
"233940","2014",,,"365",,
"234110","2014",,,"20",,
"234111","2014",,,"20",,
"234112","2014",,,"20",,
"234113","2014",,,"20",,
"234114","2014",,,"20",,
"234115","2014",,,"20",,
"234116","2014",,,"20",,
"234117","2014",,,"20",,
"234118","2014",,,"20",,
"234119","2014",,,"20",,
"234120","2014",,,"20",,
"234121","2014",,,"20",,
"234122","2014",,,"20",,
"234123","2014",,,"20",,
"234124","2014",,,"20",,
"234125","2014",,,"20",,
"234126","2014",,,"20",,
"234127","2014",,,"20",,
"234128","2014",,,"20",,
"234129","2014",,,"20",,
"234130","2014",,,"20",,
"234131","2014",,,"20",,
"234132","2014",,,"20",,
"234133","2014",,,"20",,
"234134","2014",,,"20",,
"234135","2014",,,"20",,
"234136","2014",,,"20",,
"234137","2014",,,"20",,
"234138","2014",,,"20",,
"234139","2014",,,"20",,
"234140","2014",,,"20",,
"234141","2014",,,"20",,
"234142","2014",,,"20",,
"234143","2014",,,"20",,
"234144","2014",,,"20",,
"234145","2014",,,"20",,
"234146","2014",,,"20",,
"234147","2014",,,"20",,
"234148","2014",,,"20",,
"234149","2014",,,"20",,
"234150","2014",,,"20",,
"234155","2014",,,"20",,
"234156","2014",,,"20",,
"234157","2014",,,"20",,
"234158","2014",,,"20",,
"234159","2014",,,"20",,
"234160","2014",,,"20",,
"234161","2014",,,"20",,
"234162","2014",,,"20",,
"234163","2014",,,"20",,
"234164","2014",,,"20",,
"234165","2014",,,"20",,
"234166","2014",,,"20",,
"234167","2014",,,"20",,
"234168","2014",,,"20",,
"234169","2014",,,"20",,
"234170","2014",,,"20",,
"234171","2014",,,"20",,
"234172","2014",,,"20",,
"234173","2014",,,"20",,
"234174","2014",,,"20",,
"234175","2014",,,"20",,
"234176","2014",,,"20",,
"234177","2014",,,"20",,
"234181","2014",,,"20",,
"234182","2014",,,"20",,
"234183","2014",,,"20",,
"234184","2014",,,"20",,
"234185","2014",,,"20",,
"234186","2014",,,"20",,
"234187","2014",,,"20",,
"234188","2014",,,"20",,
"234189","2014",,,"20",,
"234190","2014",,,"20",,
"234191","2014",,,"20",,
"234192","2014",,,"20",,
"234193","2014",,,"20",,
"234194","2014",,,"20",,
"234195","2014",,,"20",,
"234196","2014",,,"20",,
"234197","2014",,,"20",,
"234198","2014",,,"20",,
"234199","2014",,,"20",,
"234200","2014",,,"20",,
"234201","2014",,,"20",,
"234202","2014",,,"20",,
"234203","2014",,,"20",,
"234204","2014",,,"20",,
"234205","2014",,,"20",,
"234206","2014",,,"20",,
"234207","2014",,,"20",,
"234208","2014",,,"20",,
"234209","2014",,,"20",,
"234210","2014",,,"20",,
"234465","2014",,,"365",,
"234466","2014",,,"365",,
"234467","2014",,,"365",,
"234468","2014",,,"365",,
"234469","2014",,,"365",,
"234470","2014",,,"365",,
"234471","2014",,,"365",,
"234472","2014",,,"365",,
"234473","2014",,,"365",,
"234498","2014",,,"365",,
"234499","2014",,,"365",,
"234500","2014",,,"365",,
"234501","2014",,,"365",,
"234502","2014",,,"365",,
"234503","2014",,,"365",,
"234504","2014",,,"365",,
"234505","2014",,,"365",,
"234506","2014",,,"365",,
"234509","2014",,,"365",,
"234510","2014",,,"365",,
"234511","2014",,,"365",,
"234512","2014",,,"365",,
"234515","2014",,,"365",,
"234516","2014",,,"365",,
"234517","2014",,,"365",,
"234518","2014",,,"365",,
"234519","2014",,,"365",,
"234520","2014",,,"365",,
"234522","2014",,,"365",,
"234523","2014",,,"365",,
"234524","2014",,,"365",,
"234525","2014",,,"365",,
"234526","2014",,,"365",,
"234527","2014",,,"365",,
"234528","2014",,,"365",,
"234529","2014",,,"365",,
"234530","2014",,,"365",,
"234531","2014",,,"365",,
"234532","2014",,,"365",,
"234533","2014",,,"365",,
"234534","2014",,,"365",,
"234535","2014",,,"365",,
"234536","2014",,,"365",,
"234537","2014",,,"365",,
"234538","2014",,,"365",,
"234539","2014",,,"365",,
"234540","2014",,,"365",,
"234541","2014",,,"365",,
"234542","2014",,,"365",,
"234543","2014",,,"365",,
"234544","2014",,,"365",,
"234545","2014",,,"365",,
"234546","2014",,,"365",,
"234547","2014",,,"365",,
"234548","2014",,,"365",,
"234549","2014",,,"365",,
"234550","2014",,,"365",,
"234551","2014",,,"365",,
"234552","2014",,,"365",,
"234553","2014",,,"365",,
"234554","2014",,,"365",,
"234555","2014",,,"365",,
"234556","2014",,,"365",,
"234557","2014",,,"365",,
"234558","2014",,,"365",,
"234559","2014",,,"365",,
"234560","2014",,,"365",,
"234561","2014",,,"365",,
"234562","2014",,,"365",,
"234563","2014",,,"365",,
"234564","2014",,,"365",,
"234565","2014",,,"365",,
"234566","2014",,,"365",,
"234567","2014",,,"365",,
"234568","2014",,,"365",,
"234569","2014",,,"365",,
"234570","2014",,,"365",,
"234571","2014",,,"365",,
"234572","2014",,,"365",,
"234573","2014",,,"365",,
"234574","2014",,,"365",,
"234575","2014",,,"365",,
"234576","2014",,,"365",,
"234577","2014",,,"365",,
"234578","2014",,,"365",,
"234579","2014",,,"365",,
"234580","2014",,,"365",,
"234581","2014",,,"365",,
"234582","2014",,,"365",,
"234583","2014",,,"365",,
"234584","2014",,,"365",,
"234585","2014",,,"365",,
"234586","2014",,,"365",,
"234587","2014",,,"365",,
"234588","2014",,,"365",,
"234589","2014",,,"365",,
"234590","2014",,,"365",,
"234591","2014",,,"365",,
"234592","2014",,,"365",,
"234593","2014",,,"365",,
"234594","2014",,,"365",,
"234595","2014",,,"365",,
"234596","2014",,,"365",,
"234597","2014",,,"365",,
"234598","2014",,,"365",,
"234599","2014",,,"365",,
"234600","2014",,,"365",,
"234601","2014",,,"365",,
"234602","2014",,,"365",,
"234603","2014",,,"365",,
"234604","2014",,,"365",,
"234605","2014",,,"365",,
"234606","2014",,,"365",,
"234607","2014",,,"365",,
"234608","2014",,,"365",,
"234609","2014",,,"365",,
"234610","2014",,,"365",,
"234611","2014",,,"365",,
"234612","2014",,,"365",,
"234613","2014",,,"365",,
"234614","2014",,,"365",,
"234615","2014",,,"365",,
"234616","2014",,,"365",,
"234617","2014",,,"365",,
"234618","2014",,,"365",,
"234619","2014",,,"365",,
"234640","2014",,,"365",,
"234642","2014",,,"365",,
"234643","2014",,,"365",,
"234644","2014",,,"365",,
"234645","2014",,,"365",,
"234646","2014",,,"365",,
"234647","2014",,,"365",,
"234648","2014",,,"365",,
"234649","2014",,,"365",,
"234650","2014",,,"365",,
"234651","2014",,,"365",,
